date,tweet,Category,Text,polarity,Sentiment
2023-03-05T03:36:51+00:00,"hallooo mau tanya pake provider apaaa ya yg bisa dipake di ice bsd??? kmrn aku pake telkomsel susah bgt sinyalnya :"" 
#TDS2inJakarta #TDS2inJAKARTA_DAY1 #TDS2inJAKARTA_DAY2",Entertaiment,halo pakai provider ya pakai ice bsd kemarin telkomsel susah banget sinyal tds2injakarta day1 day2,0.2278,Positive
2023-03-05T03:40:17+00:00,"tanyakanrl Min @IndosatCare ajarin direksi @Telkomsel bikin fitur Pulsa Safe khas Indosat supaya kalau paket data habis, ya autodisconect. Jangan kerja di BUMN jadi perampok pulsa pokok pengguna prabayar. Nih 1 Komisaris Telkomsel Isa Rachmatarwata rangkap jabatan. https://t.co/gcqWTxJRmH",Tekno,tanyakanrl min ajar direksi bikin fitur pulsa safe khas indosat paket data habis ya autodisconect kerja bumn rampok pokok guna prabayar nih 1 komisaris telkomsel isa rachmatarwata rangkap jabat,-0.004,Negative
2023-03-05T03:50:11+00:00,"NAME :  FITRIA TT GEDE
Link Download :
Punya Telegram:  https://t.co/5U798PC8SX
Gapunya: https://t.co/slq3wUEj9r

#THEDREAMSHOW2inJAKARTA #ShanDay Pertamina Arsenal #OurFairyYeriDay Syariah Peraturan Hidup #AlQuranPedomanHidup Telkomsel Gen 2 PARK JISUNG THANK YOU EXOLs WILL Aâ€¦ https://t.co/SiMr1Ydzfo",Tekno,name fitria tt gede link download telegram thedreamshow2injakarta shanday pertamina arsenal ourfairyyeriday syariah atur hidup alquranpedomanhidup telkomsel gen 2 park jisung thank you exols will a,0,Neutral
2023-03-05T04:12:33+00:00,"tanyakanrl @Telkomsel jelek 
1. paketan mahal
2. pulsa kesedot trus, padahal ga dipake apa2
3. harus beli masa aktif (kocak banget ini)
4. sering banget pake no bekas orang, didaur ulang lagi.",Entertaiment,tanyakanrl jelek 1 paket mahal 2 pulsa sedot pakai apa 3 beli aktif kocak banget 4 pakai no bekas orang daur ulang,-0.0211,Negative
2023-03-05T04:18:22+00:00,"tanyakanrl Padahal udah 13 tahun pake Telkomsel ðŸ™ƒ kalo udah gini aturan mainnya.. skip ajalah, pindah ke 3 aja gw, buang2 duet kalo pake tsel",Entertaiment,tanyakanrl 13 pakai telkomsel atur main skip aja pindah 3 gue buang2 duet tsel,-0.0431,Negative
2023-03-05T04:34:21+00:00,"Keluhan lagi, jaringan @telkomsel tambah parah, kemqrin di tempatku lambatnya kalao malam doang, sekarang udah meningkat jadi tiap saat. Kecuali jam 1-4 pagi pas orang udah tidur doang. Keluhan ke 2 dalam minggu ini. Nggak ada perbaikan blass",Entertaiment,keluh jaring parah kemqrin tempat lambat kalao malam doang tingkat kecuali jam 1 4 pagi pas orang tidur 2 minggu baik blass,-0.0031,Negative
2023-03-05T04:45:20+00:00,"kunimeng Iya kata kk ku emang enak pake telkomsel tapi kartunya harus kartu lama atau sakti ðŸ˜¢ sumpah kok sampe segitunya sih tololsel ini?

Aku sekarang pake im3 sama 3 sih noa",Entertaiment,kunimeng iya kakak ku enak pakai telkomsel kartu kartu sakti sumpah begitu sih tololsel im3 3 noa,0.0251,Positive
2023-03-05T05:01:10+00:00,Telkomsel TAPI ANNOYING LOH KAK DI JM KERJA SIBUK TLPN MULU,Entertaiment,telkomsel annoying loh kak jm kerja sibuk tlpn mulu,0.1817,Positive
2023-03-05T05:09:20+00:00,Taepaw aku nanya sama temenku yg kerja di telkomsel jadi ada tambahan masa aktifnya sesuai tabel ini tapi misal kalo beli paketan akan nyesuain sama masa aktif yang paling panjang kak https://t.co/UiYddLlJkw,Ekonomi,taepaw temenku kerja telkomsel tambah aktif sesuai tabel beli paket nyesuain aktif kak,0.059,Positive
2023-03-05T05:24:02+00:00,"Akhirnya sya paham bagaimana mana Trik Komisaris @Telkomsel
bisa berinvestasi di perusahaan PMDN dimana dia juga Komisarisnya. 
@KemenkeuRI
@jokowi @basuki_btp @ganjarpranowo @budimandjatmiko
@Veelgeenoo
@erickthohir
Kuasai Lumbung nya ðŸ˜© 
ðŸ‡®ðŸ‡©ðŸ’ðŸ¤Ÿ
Plumpang
https://t.co/5B6Y8sgg52",Ekonomi,paham trik komisaris investasi usaha pmdn mana komisaris btp kuasa lumbung nya plumpang,0,Neutral
2023-03-05T05:30:53+00:00,"Askrlfess Plis dah kesian onoh Bapak saya gak ngerti, nomer dari jaman dia kerja sampe skrg pensiun. Kl masa aktifnya abis trs keblokirkan syg banget! @Telkomsel",Entertaiment,askrlfess plis deh kesi sono erti nomer jaman kerja pensiun kalo aktif habis blokir sayang banget,-0.0265,Negative
2023-03-05T05:35:16+00:00,"WidyaaaNingrum Xl ku jg masa aktifnya cepet deh. Kalo di tmpt buleku cuma bisa indosat sama 3, di tmpt omku cuma bisa telkomsel. Bingung pake apaam kalo lg bertualang",Tekno,widyaaaningrum xl ku aktif cepat deh bule indosat 3 om telkomsel bingung pakai apaam tualang,-0.0496,Negative
2023-03-05T05:46:38+00:00,"geloraco Alhamndulilah ,Saya berdihkan ,Lagu2 saya .,Dengan infak Lagu.
,Telkomsel yg teraniaya
/Jual Satelit.,ke Asing.juga Infak LG Pemimpin Transparan ..,Tuk Pancasila garis lurus.Pendukung ,Anies Baswedan.
Amien",Politik,geloraco alhamndulilah berdihkan lagu infak lagu telkomsel aniaya jual satelit asing pimpin transparan pancasila garis lurus dukung anies baswedan amien,0.0493,Positive
2023-03-05T05:55:41+00:00,"welcome to indonesia shanday telkomsel indosat hapsun vitri hange sarapan pagiii dyandra what a comeback morningg 8 ml tidur minggu bangun perusahaan pantai bornpinkinkl kamarku gen 2

Helm lucu dan unik âž¡ï¸ https://t.co/OXrtgOTPot https://t.co/xshKaBYAYy",Ekonomi,welcome indonesia shanday telkomsel indosat hapsun vitri hange sarap pagiii dyandra what a comeback morningg 8 ml tidur minggu bangun usaha pantai bornpinkinkl kamar gen 2 helm lucu unik,0.025,Positive
2023-03-05T06:01:44+00:00,"welcome to indonesia shanday telkomsel indosat hapsun vitri hange sarapan pagiii dyandra what a comeback morningg 8 ml tidur minggu bangun perusahaan pantai bornpinkinkl kamarku gen 2

Rekomendasi sepeda motor listrik paling murah dikantong bund ðŸ˜ https://t.co/M09HQjx0Wd https://t.co/02KT8VSaDy",Otomotif,welcome indonesia shanday telkomsel indosat hapsun vitri hange sarap pagiii dyandra what a comeback morningg 8 ml tidur minggu bangun usaha pantai bornpinkinkl kamar gen 2 rekomendasi sepeda motor listrik murah kantong bunda,0.008,Positive
2023-03-05T06:22:19+00:00,"Telkomsel kabarnya makin aneh perpanjangan masa aktifnya, pengen ganti tapi ini nomer buat kerja",Lifestyle,telkomsel kabar aneh panjang aktif pengin ganti nomer kerja,0.0098,Positive
2023-03-05T06:32:08+00:00,"Telkomsel selalu berupaya untuk turut memberikan dampak yang nyata bagi kemajuan Indonesia. Upaya yang dilakukan salah satunya melalui Program Baktiku Negeriku bertujuan untuk memajukan digitalisasi sektor pertanian terutama pada daerah pedesaan. 
#Telkomsel #BaktikuNegeriku https://t.co/mqJexavqKJ",Ekonomi,telkomsel upaya dampak nyata maju indonesia upaya salah satu program bakti negeri tuju maju digitalisasi sektor tani daerah desa baktikunegeriku,-0.013,Negative
2023-03-05T06:50:24+00:00,"Telkomsel sia mah jiga nu di haja eweh sinyal poe Minggu wae teh, weekday kek anjing ieu mah meni poe Minggu waktu libur aing bangsat",Lifestyle,telkomsel sia mah jiga nu haja eweh sinyal poe minggu wae teh weekday kayak anjing ieu meni libur aing bangsat,-0.0798,Negative
2023-03-05T07:00:23+00:00,"Askrlfess @Telkomsel emang gajelas si, pake pascabayar pun main blokir aja sekarang, tagihan jalan wkwkwkwk",Entertaiment,askrlfess sih pakai pascabayar main blokir tagih jalan wkwkwkwk,-0.4413,Negative
2023-03-05T07:00:30+00:00,"Ini beneran, @Telkomsel @TselJatengDIY gak mau memperkuat sinyal seluler di Bandara YIA #jogja? Internet ðŸ‘Ž.... @erickthohir @kemkominfo @sandiuno https://t.co/DDv4LLzwP2",Tekno,benar kuat sinyal seluler bandara yia jogja internet,-0.1566,Negative
2023-03-05T07:00:42+00:00,Lagi banyak yg marah marah ke telkomsel kerna masa aktif :),Entertaiment,marah telkomsel kerna aktif,-0.4413,Negative
2023-03-05T07:00:58+00:00,"Nyesel pake 2 nomer @Telkomsel 
Pake provider apa ya nanti enaknya ðŸ¤”",Entertaiment,sesal pakai 2 nomer provider ya enak,0.0324,Positive
2023-03-05T07:01:14+00:00,Telkomsel @calvarnovandri Kasih contoh coba min. Kebijakannya belibet banget kayana yg ini. Langsung contohin aja coba.,Entertaiment,telkomsel kasih contoh coba min bijak belibet banget kayana langsung contohin,0.103,Positive
2023-03-05T07:01:44+00:00,"Elon_asuu @BZEdgeCoin @Telkomsel @smartfrencare Yu ceritain keluhan kamu via DM, mohon informasikan juga ya nomor ticket kamu guna mempercepat penangangan... Terima Kasih",Entertaiment,elon asuu yuk ceritain keluh via dm mohon informasi ya nomor ticket cepat penangangan terima kasih,0.0613,Positive
2023-03-05T07:02:49+00:00,flnmarth ganti aja dah dep gausah pake @Telkomsel ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»,Entertaiment,flnmarth ganti deh dep pakai,0,Neutral
2023-03-05T07:02:55+00:00,tanyakanrl @Telkomsel tega bgt sih ðŸ¥²,Entertaiment,tanyakanrl tega banget sih,-0.5406,Negative
2023-03-05T07:03:07+00:00,dewbarrymoore @Telkomsel Makanya itu ðŸ˜©,Ekonomi,dewbarrymoore,0,Neutral
2023-03-05T07:03:10+00:00,tanyakanrl @Telkomsel emang ðŸ·ðŸ·,Entertaiment,tanyakanrl,0,Neutral
2023-03-05T07:03:33+00:00,"Telkomsel tapi min, kenapa sih harga paketan prabayar halo harus lbh mahal drpd simpati, toh sama2 aja kok cepetnya ga yg lbh bagus dr simpati",Entertaiment,telkomsel min sih harga paket prabayar halo mahal simpati cepetnya bagus,0.2248,Positive
2023-03-05T07:03:44+00:00,"tanyakanrl ini ku pake @Telkomsel cuma karna dsini provider satu2ny ya telkomsel, jangan aneh2 lu, signal lu bapuk, paket mahal, seandainya dsni ada provider lain mending pake yg lain dah, dn skrng masa aktif malah gak include lgi, aneh",Lifestyle,tanyakanrl ku pakai provider satu2ny ya telkomsel aneh lu signal bapuk paket mahal anda mending deh aktif include aneh,0.0152,Positive
2023-03-05T07:03:59+00:00,indosat @st3llamerid1an Aku pindah dari @Telkomsel ke @indosat .. Hehe,Tekno,indosat pindah hehe,-0.3624,Negative
2023-03-05T07:04:17+00:00,"Askrlfess No @Telkomsel hangus masa gak bisa di perbaiki malah suruh ganti ke kartu halo ,paketan mahal dan gak ad murah2nya yg lain lomba bikin murah ini malah bangke bikin makin mahalðŸ˜¤",Entertaiment,askrlfess no hangus baik suruh ganti kartu halo paket mahal murah2nya lomba bikin murah bangkai,0,Neutral
2023-03-05T07:04:19+00:00,tanyakanrl Barusan ngisi pulsa telkomsel 10k masih dapet nambah masa aktif 10hari,Entertaiment,tanyakanrl barusan ngisi pulsa telkomsel 10k tambah aktif 10hari,-0.0496,Negative
2023-03-05T07:04:40+00:00,"Beneran ya @Telkomsel ? Kalo ini beneran uda jalan, berarti akhir Mei aku ganti provider. Udah 15 taun make Telkomsel dan ga pernah make provider lain, tp ini kebangetan sih. Barusan ngecek perpanjangan 360 hari bayarnya 115rb diiih becanda amat",Entertaiment,benar ya jalan mei ganti provider 15 pakai telkomsel banget sih barusan ecek panjang 360 bayar 115rb diiih becanda,0.0259,Positive
2023-03-05T07:04:46+00:00,"Askrlfess Telkomsel makin nyebelin dah, pengen ganti tpi sayang nomor",Entertaiment,askrlfess telkomsel sebal deh pengin ganti sayang nomor,0,Neutral
2023-03-05T07:05:00+00:00,Telkomsel cek dm minnn,Entertaiment,telkomsel cek dm minnn,-0.7184,Negative
2023-03-05T07:06:10+00:00,rjyyalail @cheesefiee @Telkomsel Kalo im3 si lumayan kek 11 12 sama xl tapi kalo tri yaaa murah cuma sinyalnya leulet buanget !,Tekno,rjyyalail im3 sih lumayan kayak 11 12 xl tri ya murah sinyal leulet banget,0.0436,Positive
2023-03-05T07:06:25+00:00,idrriss dih kocak amat nih si @Telkomsel,Entertaiment,idrriss dih kocak nih sih,-0.4588,Negative
2023-03-05T07:06:26+00:00,Telkomsel Sudah di DM ya min,Entertaiment,telkomsel dm ya min,0.7184,Positive
2023-03-05T07:07:04+00:00,"Pulsa telkomsel 10k
#zonauang",Tekno,pulsa telkomsel 10k zonauang,-0.6124,Negative
2023-03-05T07:07:15+00:00,s_maretha Micha infoin ya Kak Maretha. Untuk Pascabayar Telkomsel menggunakan Paket Halo+ yang menawarkan berbagai pilihan paket yang sesuai dengan kebutuhan pelanggan mulai dari Halo+ 100K sampai dengan Halo+ 600K. Paket Halo+ terdiri dari (1/2),Tekno,si maretha micha infoin ya kak pascabayar telkomsel paket halo tawar pilih sesuai butuh langgan 100k 600k 1 2,0.0206,Positive
2023-03-05T07:07:16+00:00,reza_krni aku dak pernah pakek telkomsel jak wkwk. rugi be kan ado wifi,Tekno,reza krni indak pakai telkomsel jak wkwk rugi be ado wifi,-0.7906,Negative
2023-03-05T07:07:17+00:00,"tanyakanrl Semua aja berbayar, belum aja nanti pindahan masal, baru tau kehilangan pelanggan. Masa aktif kartuku dlu 1 tahun lebih, sekarang dipangkas cuma beberapa bulan, emang aneh ni @Telkomsel. Kalau mau bikin kebijakan sama nomer baru aja bisa gak si, riweeh.",Entertaiment,tanyakanrl bayar pindah masal tau hilang langgan aktif kartu 1 pangkas aneh nih bikin bijak nomer sih riweeh,-0.0163,Negative
2023-03-05T07:07:25+00:00,"ðŸ§•: ustadz, bagaimana agar tidak menjadi manusia yg merugi?
ðŸ‘³ðŸ»â€â™‚ï¸: jadi pegawai telkomsel",Tekno,ustadz manusia rugi pegawai telkomsel,0.128,Positive
2023-03-05T07:07:49+00:00,"diwrah @oreosxndxx @tanyakanrl Kata2nya persis kayak orang2 rumah susun di Jakarta yg ngomong ke pemerintah ngk mmpu bayar lah inilah itulah. Mental tempe, lagian anak perusahan telkomsel bernama byu nawarin masa aktif selamanya, masih aja bilang nggk mmpu",Entertaiment,diwrah kata persis kayak orang rumah susun jakarta omong perintah mmpu bayar mental tempe anak usah telkomsel nama byu tawar aktif bilang,-0.1489,Negative
2023-03-05T07:08:05+00:00,"starwabrs â—â—ready murah kuota paket data tsel telkomsel internet murah fast proses diskon under app apk trusted testi ribuan WA https://t.co/cltXPPT5tP âš¡
https://t.co/byA2msoCjw",Tekno,starwabrs ready murah kuota paket data tsel telkomsel internet fast proses diskon under app apk trusted testimoni ribu wa,0.0888,Positive
2023-03-05T07:08:34+00:00,"Telkomsel oke, semoga sistem nya tambah baik dan balik kaya dulu lagi ya min ðŸ˜Š terimakasih jawabannya min â˜ºï¸",Entertaiment,telkomsel oke moga sistem nya kayak ya min terimakasih jawab,0.0165,Positive
2023-03-05T07:08:46+00:00,"beautterfily_ @Kartinit88Tini @qgvrl @tanyakanrl @Telkomsel Kalo udah kek gn Telkomsel masih buta, ya fix provider bangsat emang. Sorry to say bro u suck @Telkomsel",Entertaiment,beautterfily kayak telkomsel buta ya fix provider bangsat sorry sayang bro lu suck,-0.1026,Negative
2023-03-05T07:09:09+00:00,"Convert 

Rate tukar cv pulsa jadi uang atau saldo fast transfer, testimoni cek likes

à¹‘ isat indosat im3 : 0.86 - 0.87
à¹‘ tsel - telkomsel : close",Ekonomi,convert rate tukar cv pulsa uang saldo fast transfer testimoni cek likes isat indosat im3 0 86 87 tsel telkomsel close,-0.1115,Negative
2023-03-05T07:09:50+00:00,"AaGeulis @cheesefiee @Telkomsel Sebenernya tergantung daerah sih, soalnya di rumahku 3 itu sinyal susah tp waktu di kota besar lancar bener sinyalnya",Budaya,aageulis gantung daerah sih rumah 3 sinyal susah kota lancar sinyal,-0.0436,Negative
2023-03-05T07:10:00+00:00,"AaGeulis @rjyyalail @cheesefiee Tenang ya, Kak. Masa aktif tetap nambah kalo udah isi ulang pulsa, aktivasi paket atau pembelian Gift ya dan akan mengikuti masa aktif yang lebih panjang. Kakak bisa cek masa aktif disini ya https://t.co/5yxjcWS5WY . Have a nice weekendðŸ˜Š -Sabil",Entertaiment,aageulis tenang ya kak aktif tambah isi ulang pulsa aktivasi paket beli gift ikut kakak cek have a nice weekend sabil,0.0015,Positive
2023-03-05T07:10:12+00:00,"Sumpaah ya mau login disney+ aja pake telkomsel gak dpt sms otp nya ðŸ˜ðŸ˜ðŸ˜
Login aplikasi langs masuk  login di web ga masukÂ² mau dipairing ke tv ini ðŸ˜ðŸ˜ðŸ˜ðŸ˜ @TelkomCare @DisneyPlusID @DPlusID_Help",Entertaiment,sumpaah ya login disney pakai telkomsel sms otp nya aplikasi langs masuk web dipairing tv help,-0.0348,Negative
2023-03-05T07:10:16+00:00,maruk bgt si lu jir @Telkomsel,Lifestyle,maruk banget sih lu jir,-0.5902,Negative
2023-03-05T07:10:25+00:00,indosat @bigwinduit Thanks min jgn smpai jd kek telkomsel. Makku nomernya indosat uda 17 tahun. Tiba2 nomernya mati hnya krna lupa isi pulsa seminggu kan tai.,Entertaiment,indosat thanks min kayak telkomsel makku nomernya 17 mati lupa isi pulsa minggu tahi,-0.0547,Negative
2023-03-05T07:10:28+00:00,Telkomsel kenapa daerah rumah sinyal nya ilang ilang an sih ðŸ«  @Telkomsel ? Apa lagi eror atau gimana?,Lifestyle,telkomsel daerah rumah sinyal nya hilang an sih eror,-0.0599,Negative
2023-03-05T07:10:28+00:00,"doyscat Sama-sama Kak. Makasih ya udah menggunakan layanan Telkomsel, Have a good day :) -Micha",Entertaiment,doyscat kak terima kasih ya layan telkomsel have a good day micha,0.3558,Positive
2023-03-05T07:10:43+00:00,"irpan_12 @BZEdgeCoin @Telkomsel @smartfrencare Live Chat siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",Ekonomi,irpan 12 live chat bantu keluh transaksi buka app dana pilih history riwayat dilaporin,0.0632,Positive
2023-03-05T07:11:34+00:00,jemaatstarbucks @Telkomsel yaoloooh baru mau gantiðŸ¥²ðŸ¥²ðŸ¥²,Lifestyle,jemaatstarbucks yaoloooh ganti,0,Neutral
2023-03-05T07:11:39+00:00,"Ayil73044 @BZEdgeCoin @Telkomsel @smartfrencare Live Chat siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",Ekonomi,ayil73044 live chat bantu keluh transaksi buka app dana pilih history riwayat dilaporin,0.0632,Positive
2023-03-05T07:12:02+00:00,frdhkhnz Maapin ya udah bikin gak nyaman Kak Khanza :( Makasih lohh udah jadi pengguna setia Telkomsel. Untuk masukannya sudah Kami terima. Kami terus berupaya maksimal agar bisa memuaskan seluruh pengguna Telkomsel. Sehat selalu ðŸ™‚- Dero,Entertaiment,frdhkhnz maaf ya bikin nyaman kak khanza terima kasih loh guna setia telkomsel masuk upaya maksimal muas sehat dero,0.0187,Positive
2023-03-05T07:12:43+00:00,risolgorenk @tanyakanrl @Telkomsel mna mahal mahal lg ngentof,Tekno,risolgorenk mahal ngentof,0.25,Positive
2023-03-05T07:12:45+00:00,qgvrl @tanyakanrl @Telkomsel jawab,Ekonomi,qgvrl,0,Neutral
2023-03-05T07:13:39+00:00,"tanyakanrl Untuk semua nomor yang nyangkut ke aplikasi, e-wallet, twitter, fb, ig dan paket data aku make nya tri, kalo telkomsel paling cuma buat nelpon bapak sama emak, karna tri kalo masuk kampung jaringan nya ilang, alangkah baik nya tri juga bisa di pakai di perkampungan ðŸ¥¹",Tekno,tanyakanrl nomor nyangkut aplikasi e wallet twitter fb ig paket data pakai nya tri telkomsel nelpon emak masuk kampung jaring hilang alangkah pakai kampung,-0.0081,Negative
2023-03-05T07:13:54+00:00,"Games terbaru dari patenqq situs terpercaya no 1 pkv games

Promo menarik
ðŸ“Œ Bonus Referral 20%
ðŸ“Œ Bonus Cashback 0.5%

Tersedia transaksi via
âœ… Bank Transfer
âœ… E-Money (OVO,GOPAY,DANA)
âœ… Pulsa TELKOMSEL

#bonuscashback #bonusrollingan #afbcasino #afbslot #livecasino #pkvslot https://t.co/dchRmgwYxw",Ekonomi,games baru patenqq situs percaya no 1 pkv promo tarik bonus referral 20 cashback 0 5 sedia transaksi via bank transfer e money ovo gopay dana pulsa telkomsel bonuscashback bonusrollingan afbcasino afbslot livecasino pkvslot,0.1432,Positive
